2004,11,18,LGA,CVG,5428,5429,5
2004,12,25,IAH,LGA,1590,1969,105
2004,7,6,AUS,TPA,1188,799,7
2004,12,3,ATL,SMF,265,701,3
2004,9,1,STL,DEN,1709,125,6
2004,3,21,DCA,FLL,1756,2467,104
2004,4,22,HOU,AUS,17,192,2
2004,8,6,DCA,TPA,891,832,6
2004,11,2,RDU,IND,1301,614,5
2004,5,7,DEN,SEA,1675,1205,3
2004,8,1,RDU,CMH,249,1537,102
2004,4,23,DEN,ONT,2870,2049,104
2004,3,24,SNA,PSP,421,522,5
2004,12,6,ATL,SJC,1621,751,4
2004,12,6,CLT,MKE,607,678,103
2004,9,4,FLL,TPA,639,1438,105
2004,7,7,DFW,BWI,66,888,6
2004,9,26,BUR,DEN,798,812,5
2004,3,17,MDW,STL,2285,2104,4
2004,1,16,DAL,TUL,3341,2075,3
2004,7,8,LGB,DEN,311,532,6
2004,7,11,JAX,FLL,604,1701,106
2004,12,12,BOS,MEM,492,283,104
2004,12,1,MSP,DFW,497,692,4
2004,6,21,ORD,MKE,1686,1524,103
2004,1,7,ATL,SMF,60,765,4
2004,10,21,GEG,RNO,604,604,3
2004,8,7,SJC,OAK,1433,1221,3
2004,3,19,PHL,SMF,1677,527,5
2004,1,4,MHT,DTW,1819,488,105
2004,1,27,IAH,JAX,1054,229,5
2004,10,20,PHL,DEN,689,587,103
2004,1,7,PIT,BUF,7879,7824,103
2004,11,16,TUS,SLC,2689,925,4
2004,12,7,GSO,MSP,2299,3357,104
2004,9,9,BOS,LAX,871,11,4
2004,12,16,HSV,BUF,5478,5079,4
2004,5,10,IND,LAS,583,530,3
2004,12,6,JAX,BOS,1273,1880,104
2004,1,26,GSP,MSP,2543,3272,104
2004,10,29,DTW,ABQ,106,1165,103
2004,1,16,SAT,AUS,778,1441,2
2004,5,20,BOS,LGA,1727,710,8
2004,9,23,TUS,ABQ,2187,2676,5
2004,6,7,SDF,MDW,2104,3329,102
2004,3,11,SAN,SJC,604,1389,9
2004,4,5,SJC,SAT,572,706,7
2004,6,28,MSY,LGA,882,554,5
2004,5,24,EWR,SJC,688,293,105
2004,10,29,BWI,PDX,80,788,5
2004,4,2,MDW,BWI,1029,792,5
2004,10,27,COS,SAN,708,229,2
2004,12,6,EWR,PDX,1079,593,4
2004,11,12,MIA,ORD,1222,923,4
2004,7,24,DAB,BWI,732,982,3
2004,5,5,SAN,SMF,1797,2870,3
2004,8,6,RDU,SAV,5499,5605,3
2004,8,6,SDF,BHM,1214,1094,2
2004,2,11,MDW,ATL,2003,2310,5
2004,7,10,CVG,SFO,571,1137,3
2004,8,14,BNA,BUF,2044,2166,4
2004,6,29,JAX,PHL,7438,7478,3
2004,10,17,SDF,MSP,952,451,3
2004,2,24,LAS,MHT,1569,1089,9
2004,2,29,TPA,ATL,550,655,4
2004,7,5,DTW,MEM,2773,3438,4
2004,10,20,MIA,PDX,1267,1607,4
2004,5,29,LAX,PDX,252,1168,4
